id,concello,provincia,lat,lon,alt,n_anios,n_dias,d_tx28,d_tx30,d_tx32,d_tx35,d_tx38,tx_p99,tx_p999,tx_max,tx_verano,noches_trop,noches_18,tn_p99,olas_n,olas_dias,olas_largas_n,hi_p99,d_hi32,hr_verano,noches_bochorno,hx_p99,hx_max,d_hx30,d_hx35,d_hx40,tmean,amplitud,d_helada,tn_p01,rango_anual,fusion,alt_modelo,dist_km,error,dif_alt,era9
10131,MANZANEDA,Ourense,42.26016,-7.298315,1758.0,17,6051,0.5882352941176471,0.0,0.0,0.0,0.0,25.41,28.35800000000003,29.14,17.18687827225131,0.3529411764705882,2.0588235294117645,17.134999999999998,1.8235294117647056,7.529411764705882,0.4705882352941176,25.41,0.0,67.89907223326706,0.0,28.1763691625848,32.74042057935392,1.0,0.0,0.0,6.67591472483887,6.313229218311022,109.05882352941175,-8.22,20.5427311827957,28.48,1608.8,0.3860029144963666,3.0700000000000003,-149.20000000000005,30.44033437976837
10138,A VEIGA,Ourense,42.207813,-6.89256,1762.0,17,6051,1.1176470588235294,0.1176470588235294,0.0,0.0,0.0,26.425,29.324000000000236,31.02,18.70709424083769,0.3529411764705882,1.9411764705882355,16.91,2.0588235294117645,8.176470588235293,0.4705882352941176,26.3952,0.0,65.37533422459893,0.0,29.153817582238688,33.96629752417737,2.0588235294117645,0.0,0.0,7.08079160469344,7.209274500082631,108.94117647058825,-7.71,22.13047715053764,27.15,1680.3,0.620051360776131,0.7249999999999979,-81.70000000000005,28.89041792516707
10130,CARBALLEDA DE VALDEORRAS,Ourense,42.375187,-6.783357,1620.0,17,6051,3.764705882352941,0.7058823529411765,0.0,0.0,0.0,28.065,30.519000000000013,31.11,20.109378272251305,0.7058823529411765,3.411764705882353,17.83,1.9411764705882355,7.529411764705882,0.2941176470588235,27.805413041393614,0.0,67.66686787391014,0.1176470588235294,31.845876122156294,35.2625333657904,10.411764705882351,0.1176470588235294,0.0,7.975561064286895,7.612740042968105,89.76470588235294,-6.955,22.6037936827957,26.92,1512.8,0.4779185913939616,-1.1449999999999996,-107.20000000000005,
10800,CAMARIÑAS,A Coruña,43.124447,-9.178318,5.0,17,6051,0.9411764705882352,0.2941176470588235,0.0588235294117647,0.0,0.0,25.985,29.235500000000066,33.62,19.852931937172773,0.2941176470588235,10.058823529411764,18.66,1.2941176470588236,5.0588235294117645,0.1764705882352941,25.985,0.7058823529411765,84.63913612565446,9.588235294117649,34.536394687233525,52.6850266174428,14.352941176470589,2.7058823529411766,0.5294117647058824,14.650932077342588,4.775655263592794,0.0,3.32,12.060575940860216,20.96,0.2,0.2452209819737274,-5.024999999999999,-4.8,
14003,ARTEIXO,A Coruña,43.34723,-8.531179,5.0,14,4921,0.7857142857142857,0.3571428571428571,0.0714285714285714,0.0,0.0,24.70400000000001,29.44520000000058,32.33,19.443538338658144,0.5,10.071428571428571,18.788,1.4285714285714286,5.642857142857143,0.4285714285714285,24.512000000000008,0.4285714285714285,86.14114713216958,9.214285714285714,32.26402033174256,48.63060612370031,9.357142857142858,1.1428571428571428,0.2142857142857142,14.769518292682926,4.287191627717943,0.0,4.792,11.01402683626155,25.18,5.0,2.6764344583798527,0.47599999999998843,0.0,26.220026655483192
10093,MALPICA DE BERGANTIÑOS,A Coruña,43.336,-8.836423,161.0,17,6051,2.411764705882353,0.7058823529411765,0.1764705882352941,0.0,0.0,26.76,31.266000000000204,34.41,20.549901832460733,0.1176470588235294,1.6470588235294117,17.42,1.4705882352941178,5.647058823529412,0.3529411764705882,26.58119999999999,1.588235294117647,89.63626806833113,1.4705882352941178,36.46256927786693,50.53634652593587,27.529411764705884,5.411764705882353,1.2941176470588236,13.710261113865476,5.619889274500082,0.0,3.93,13.862171370967742,24.34,12.0,1.0455129315313794,-2.4200000000000017,-149.0,
14000,A CORUÑA,A Coruña,43.36506,-8.374706,5.0,17,6051,1.8235294117647056,0.5294117647058824,0.1764705882352941,0.0,0.0,26.520000000000003,30.415000000000077,33.32,20.37396596858639,0.4705882352941176,12.058823529411764,18.885,1.411764705882353,5.411764705882353,0.2941176470588235,26.36750000000001,0.8823529411764706,85.31822985468956,11.705882352941176,35.54455652885602,45.13867971263394,25.11764705882353,4.176470588235294,0.6470588235294118,14.62325566022145,5.2658436622045945,0.0588235294117647,2.79,13.031411962365592,26.98,1.2,2.300881648412224,0.4599999999999973,-3.8,28.03042935184476
10047,RIBADEO,Lugo,43.540714,-7.083024,51.0,17,6051,3.176470588235294,1.1764705882352942,0.1764705882352941,0.0588235294117647,0.0,27.745,31.0865000000002,35.44,21.74084424083769,0.7647058823529411,13.470588235294118,19.06,0.8823529411764706,3.0588235294117645,0.1176470588235294,30.44653339238153,2.588235294117647,85.31691803278689,13.058823529411764,38.22367392599779,49.22321615007617,48.76470588235294,9.235294117647058,1.7058823529411764,14.496878201950093,6.698758882829285,0.4117647058823529,1.98,15.81092137096774,27.84,41.7,0.4636978757769376,0.09499999999999886,-9.299999999999997,
10103,FOZ,Lugo,43.558243,-7.278138,73.0,17,6050,3.294117647058824,0.9411764705882352,0.1764705882352941,0.0,0.0,27.9151,31.369710000000197,34.82,21.70529796987557,0.2941176470588235,6.882352941176471,18.46,0.7647058823529411,3.0,0.2352941176470588,31.35358675715824,2.8823529411764706,83.78699934340119,6.764705882352941,38.36720185154795,46.950839048466754,44.23529411764706,9.529411764705882,2.0,13.715595041322317,7.402976859504131,2.7058823529411766,0.3196000000000001,16.90605376344086,26.8,24.8,0.5388552031855883,-1.1150999999999982,-48.2,27.160650941772488
10162,VIVEIRO,Lugo,43.630886,-7.630877,59.0,17,6051,5.529411764705882,1.6470588235294117,0.2352941176470588,0.0,0.0,28.755000000000003,31.86950000000001,33.5,22.944201570680637,0.6470588235294118,7.647058823529412,18.75,1.3529411764705883,5.352941176470588,0.2352941176470588,33.34677200925619,5.0588235294117645,81.79129581151832,7.647058823529412,40.27587497552838,50.96145489191591,69.88235294117646,22.294117647058822,3.647058823529412,13.843898529168731,8.72466864980995,4.411764705882353,-0.165,18.30974798387097,28.18,74.0,0.3317457610881872,-0.5750000000000028,15.0,27.284692698631297
10201,PEDRAFITA DO CEBREIRO,Lugo,42.7123,-7.125666,1330.0,15,5171,6.4,1.8666666666666667,0.4,0.0,0.0,29.22,32.07160000000043,32.84,20.361339285714287,1.4666666666666666,4.8,18.426000000000005,1.3333333333333333,5.6,0.2,29.342893325187365,0.4666666666666667,72.16986607142857,0.5333333333333333,34.273841172922765,38.67698859610219,17.8,2.4,0.0,9.035820924386,7.111746277315799,57.266666666666666,-4.796,20.87816180517336,29.25,1239.0,0.6495010084672204,0.030000000000001137,-91.0,29.827948480300886
10097,ORTIGUEIRA,A Coruña,43.59178,-7.788782,576.0,17,6051,3.411764705882353,1.411764705882353,0.4117647058823529,0.0,0.0,27.735,32.00750000000004,34.97,19.00561518324607,0.6470588235294118,1.6470588235294117,16.92,1.2352941176470589,5.176470588235294,0.3529411764705882,29.58485400877196,1.9411764705882355,89.35255235602095,0.7647058823529411,36.42220335021643,48.15244063557223,19.529411764705884,5.235294117647059,0.8823529411764706,11.149621550157,5.966557593786151,3.0588235294117645,0.08,15.524274193548386,27.0,512.8,0.6202445001770819,-0.7349999999999994,-63.200000000000045,27.308321863899234
10104,VIVEIRO,Lugo,43.660763,-7.562965,545.0,17,6051,3.3529411764705883,1.6470588235294117,0.4117647058823529,0.0588235294117647,0.0,27.64,32.47200000000055,35.96,18.61280104712042,1.1176470588235294,2.5294117647058822,17.525,1.5294117647058822,5.941176470588236,0.2941176470588235,28.86718247789375,1.4705882352941178,87.83960264900661,0.5294117647058824,35.21194430628105,45.60870734841775,14.411764705882351,3.823529411764706,0.8823529411764706,11.344306726160967,5.220890761857544,1.7058823529411764,0.625,14.600465725806451,26.25,429.6,0.4404406202884371,-1.3900000000000006,-115.39999999999998,27.128570554046632
10118,BURELA,Lugo,43.644855,-7.374807,421.0,17,6051,2.294117647058824,1.0588235294117647,0.4117647058823529,0.0588235294117647,0.0,27.21,32.07200000000041,36.6,19.085948952879583,0.6470588235294118,2.8823529411764706,17.810000000000002,1.4705882352941178,5.470588235294118,0.2941176470588235,28.14089291519055,1.1764705882352942,88.26935933147632,1.5294117647058822,35.44155463991001,50.520266704449135,15.058823529411764,3.941176470588236,0.8823529411764706,12.396241943480415,5.054121632787969,0.4117647058823529,2.03,13.984700268817202,27.39,220.1,0.4325976652734746,0.17999999999999972,-200.9,26.990439229297632
10157,A CORUÑA,A Coruña,43.382763,-8.409202,21.0,12,4086,3.583333333333333,1.5,0.5,0.1666666666666666,0.0,28.06,33.01435000000038,35.88,22.203080524344568,1.0,16.0,19.0915,1.0,3.1666666666666665,0.0,30.752203697553878,2.583333333333333,81.6942883895131,15.666666666666666,38.668983279616455,52.04673012097298,49.25,10.75,2.25,15.424906999510524,5.840347528144885,0.0,4.447,14.053958944281526,26.16,1.4,1.2323131623088235,-1.8999999999999986,-19.6,26.768269540328998
10088,ABADÍN,Lugo,43.454594,-7.446248,595.0,17,6051,4.529411764705882,2.0588235294117645,0.8235294117647058,0.1176470588235294,0.0,28.795,33.01550000000021,35.68,19.084247382198956,0.0588235294117647,0.1176470588235294,15.85,1.2352941176470589,4.764705882352941,0.2352941176470588,32.19585156302805,3.764705882352941,88.52161100196464,0.0,38.841316421566816,52.21182511202795,23.11764705882353,7.9411764705882355,2.764705882352941,10.815366055197488,7.046522888778715,16.294117647058822,-1.6349999999999998,16.769709677419357,28.69,597.0,0.3063321726493362,-0.10500000000000043,2.0,28.078904816131587
10169,BAIONA,Pontevedra,42.1155,-8.837179,3.0,8,2594,6.25,2.75,0.875,0.125,0.0,29.542800000000007,33.80107000000015,35.12,22.90653450807636,1.625,18.625,19.6,1.0,3.125,0.0,33.06206410449294,4.5,81.26656848306332,17.75,39.49918976197552,48.27051567102325,55.5,14.25,2.375,15.6748033924441,7.071025443330763,0.25,2.6951,15.882688361684774,28.27,22.8,0.31230819713830227,-1.2728000000000073,19.8,27.959254645023307
19015,ABADÍN,Lugo,43.405445,-7.502042,662.0,17,5823,5.764705882352941,2.7058823529411766,0.8823529411764706,0.1176470588235294,0.0,29.4378,33.66790000000044,35.7,19.67043175487465,0.2941176470588235,1.2941176470588236,16.81,1.1764705882352942,4.823529411764706,0.2941176470588235,32.05961245619752,3.4705882352941178,85.16507378777231,0.9411764705882352,38.587882227958175,47.63845095837878,25.88235294117647,8.705882352941176,2.117647058823529,10.751195260175168,6.63366821226172,7.294117647058823,-0.5678,17.122800403225806,29.27,617.4,0.5015155929778321,-0.16779999999999973,-44.60000000000002,28.567385464267712
10204,CARBALLEDA DE VALDEORRAS,Ourense,42.340588,-6.765224,1280.0,15,5235,12.2,5.0,0.9333333333333332,0.0,0.0,30.4866,32.61,33.65,22.41119047619048,3.466666666666667,8.533333333333333,19.945999999999984,2.0,7.733333333333333,0.2666666666666666,30.20088034262706,0.7333333333333333,60.026359143327845,0.3333333333333333,34.843122307321615,39.39987672538293,24.2,2.8,0.0,10.417623686723974,7.859060171919771,45.4,-3.9166,22.53246543778802,28.43,1670.1,0.236480866033115,-2.0565999999999995,390.0999999999999,
10062,CERVANTES,Lugo,42.820778,-6.922902,1364.0,17,6051,7.117647058823529,2.9411764705882355,1.0588235294117647,0.0588235294117647,0.0,29.335,33.03400000000023,35.02,20.670340314136126,2.3529411764705883,6.941176470588236,19.41,1.7647058823529411,7.117647058823529,0.2941176470588235,29.33784960740369,0.7647058823529411,71.0291751874574,0.9411764705882352,34.24044386156491,42.30448221384562,17.647058823529413,2.411764705882353,0.0588235294117647,9.030021484052224,7.546737729300942,66.29411764705883,-5.695,21.852453629032254,28.92,1307.1,0.3359120122893594,-0.41499999999999915,-56.90000000000009,29.788432038230887
10092,CEDEIRA,A Coruña,43.70426,-8.052468,254.0,17,6043,5.0,2.5294117647058822,1.1176470588235294,0.2352941176470588,0.0,29.0532,34.00606000000031,37.61,19.750611038107756,1.8235294117647056,8.294117647058824,18.953199999999995,1.411764705882353,5.823529411764706,0.4705882352941176,30.82071878470939,2.8823529411764706,85.09414473684211,5.529411764705882,37.48628891798398,49.41089304624283,18.352941176470587,5.764705882352941,1.8235294117647056,13.594315737216617,4.440238292238954,0.0,3.9142,12.908978185846363,24.14,130.5,0.7339715525821429,-4.9132,-123.5,
10141,NARÓN,A Coruña,43.562504,-8.132825,278.0,17,6051,7.0,3.117647058823529,1.1764705882352942,0.2352941176470588,0.0,29.56,34.43600000000006,37.26,21.77238219895288,0.7647058823529411,3.941176470588236,18.075,1.2352941176470589,5.235294117647059,0.3529411764705882,33.81381177658898,5.352941176470588,84.13346640053227,3.3529411764705883,39.94905646094328,55.27818963438763,49.23529411764706,13.705882352941176,3.4705882352941178,13.37683853908445,6.811946139067922,0.2352941176470588,2.2,16.312448252688174,25.71,280.2,0.34310699497385166,-3.849999999999998,2.1999999999999886,26.478085151157423
10052,LOUSAME,A Coruña,42.745583,-8.776306,661.0,17,6051,8.529411764705882,3.764705882352941,1.2352941176470589,0.1176470588235294,0.0,30.01,33.83950000000001,36.34,20.69145942408377,3.294117647058824,6.705882352941177,19.655,1.588235294117647,5.588235294117647,0.1764705882352941,32.55212474017958,4.352941176470588,84.88820410868125,1.1764705882352942,38.486073213379015,46.77482632532269,33.76470588235294,10.588235294117649,2.0588235294117645,11.649786812097174,6.306845149562056,4.117647058823529,-0.15,16.915700940860216,30.68,516.0,0.45242596079392305,0.6699999999999982,-145.0,31.708223159046167
10133,CUNTIS,Pontevedra,42.675583,-8.586177,715.0,17,5772,8.941176470588236,3.764705882352941,1.2352941176470589,0.2352941176470588,0.0,30.179299999999994,33.67351000000005,36.02,20.81791782729805,5.176470588235294,9.764705882352942,21.1787,1.588235294117647,5.764705882352941,0.2941176470588235,31.758958040190727,3.0588235294117645,81.3462464589235,1.7647058823529411,37.68046726900549,47.87840370972849,31.058823529411764,8.352941176470589,0.9411764705882352,11.687785479119736,6.344133749133748,4.705882352941177,-0.2629,17.10048591683319,31.04,487.9,0.12563510655911653,0.8607000000000049,-227.10000000000002,32.18318959848404
10153,VIMIANZO,A Coruña,43.10812,-9.056941,405.0,17,6051,6.411764705882353,3.294117647058824,1.2941176470588236,0.3529411764705882,0.0,29.62,34.626000000000644,37.09,20.123285340314133,1.8823529411764703,3.4705882352941178,17.82,1.4705882352941178,5.294117647058823,0.2352941176470588,31.949295358055387,3.4705882352941178,87.15207100591715,1.2941176470588236,37.77182497779857,50.94981498181012,28.88235294117647,8.411764705882353,1.7647058823529411,12.443848950586682,5.868013551479094,0.4705882352941176,1.56,14.990672715053764,26.8,187.2,0.20954906346742377,-2.8200000000000003,-217.8,26.449254741039297
10905,BUEU,Pontevedra,42.3396,-8.833798,44.0,10,3352,11.8,4.9,1.3,0.3,0.0,30.364299999999982,34.29556000000015,35.66,23.380497737556563,0.9,12.4,18.9298,1.1,3.7,0.0,35.80514670911366,9.6,82.1923076923077,12.2,41.66977558057924,51.24984264012909,68.8,20.9,5.1,15.447249403341289,6.541718377088307,0.0,4.7702,15.514111757447557,28.87,9.1,1.3942195092594583,-1.4942999999999813,-34.9,29.35476185855865
10046,MONFERO,A Coruña,43.343082,-7.8944,651.0,17,6051,7.588235294117647,3.823529411764706,1.4705882352941178,0.1764705882352941,0.0,30.05,34.3630000000001,35.74,20.8156609947644,0.5882352941176471,1.7058823529411764,16.94,1.4705882352941178,5.647058823529412,0.3529411764705882,33.86602846774773,5.705882352941177,83.69505928853755,1.1764705882352942,40.21272454857415,50.80338486780154,37.8235294117647,13.470588235294118,3.764705882352941,11.104319947116178,7.13048091224591,6.294117647058823,-0.43,18.129598790322586,28.88,614.7,0.5736054741720888,-1.1700000000000017,-36.299999999999955,28.859085671653723
10096,CORISTANCO,A Coruña,43.095192,-8.69099,540.0,17,6051,7.235294117647059,3.7058823529411766,1.5294117647058822,0.1176470588235294,0.0,30.18,34.15650000000034,36.14,20.234620418848166,1.2352941176470589,3.0,17.49,1.588235294117647,5.705882352941177,0.2352941176470588,33.00295639250072,4.764705882352941,86.84085808580858,1.8235294117647056,39.01850954641537,48.425265029442485,32.47058823529412,9.882352941176473,2.4705882352941178,11.583158155676747,6.933477111221286,3.3529411764705883,0.065,16.488121639784946,28.26,427.0,0.5505139780241742,-1.9199999999999982,-113.0,28.84906511669163
19018,BALEIRA,Lugo,43.031902,-7.187797,990.0,17,6038,11.235294117647058,4.647058823529412,1.7058823529411764,0.2941176470588235,0.0,30.73,33.9640800000001,35.86,21.542126963350785,1.2352941176470589,3.294117647058824,17.932600000000004,1.4705882352941178,6.0,0.3529411764705882,33.621832518712765,5.941176470588236,81.6611663353214,1.8823529411764703,39.60572749825185,49.98786328797039,45.52941176470589,14.823529411764708,2.9411764705882355,10.306952633322291,8.07991884730043,28.647058823529413,-2.6678,20.613322262104543,28.45,740.4,0.5659011662825891,-2.280000000000001,-249.60000000000002,29.781310748481744
